,lat,long,N
579,-25.3,-57.65,3
580,-50.34,-72.28,2
581,-20.14,-44.88,1
582,-32.95,-60.63,2
583,41.75,-8.13,1
584,41.19,-8.64,1
585,-31.27,-50.95,2
586,-22.99,-43.28,7
587,-2.54,-43.08,6
588,-2.49,-43.13,2
589,-23.0,-43.29,1
590,-22.72,-42.63,2
591,-19.5,-41.07,1
592,-50.34,-72.26,1
593,-25.46,-48.25,1
594,-7.1,-34.84,1
595,-22.96,-43.18,5
596,-17.74,-39.24,1
597,-22.92,-43.18,24
598,-1.37,-48.42,1
599,-20.35,-40.29,1
600,-22.97,-43.27,38
601,-21.56,-47.69,1
602,-19.91,-43.9,1
603,-22.52,-44.09,1
604,-1.45,-48.48,2
605,-22.97,-43.2,1
606,-20.35,-40.3,1
607,-15.81,-47.87,3
608,-23.54,-46.56,1
609,-15.65,-56.12,1
610,-45.57,-72.07,1
611,-22.25,-49.93,1
612,-22.87,-43.1,1
613,-26.22,-70.65,1
614,-18.85,-41.95,5
615,-8.76,-63.9,2
616,-22.47,-44.6,1
617,-3.71,-40.98,1
618,-11.39,-40.54,2
619,37.74,-25.67,1
620,-25.57,-54.52,1
621,-25.57,-54.55,2
622,-37.25,-73.32,1
623,-19.69,-43.93,1
624,-23.5,-70.43,3
625,-23.64,-46.52,1
626,-3.72,-38.73,1
627,-22.44,-44.53,79
628,-7.31,-39.31,2
629,-25.62,-54.55,4
630,-17.75,-39.24,2
631,-17.9,-39.37,1
632,-6.8,-35.08,3
633,-16.0,-48.0,1
634,-23.01,-43.43,2
635,28.47,-16.25,2
636,28.26,-16.62,1
637,-41.47,-72.94,2
638,-3.75,-38.49,1
639,-22.63,-43.28,1
640,-25.6,-54.57,60
641,-16.67,-49.31,1
642,-25.34,-57.63,1
643,-4.28,-41.78,1
644,-29.95,-51.0,3
645,-22.97,-43.18,6
646,-15.44,-55.75,2
647,-15.43,-55.83,1
648,-22.94,-43.24,2
649,-15.42,-55.83,3
650,-19.92,-43.94,5
651,-19.63,-43.96,1
652,-54.81,-68.35,3
653,-19.79,-43.93,2
654,-14.14,-47.81,1
655,-33.6,-70.57,1
656,-30.03,-51.17,4
657,-12.98,-38.51,1
658,16.8,-93.1,1
659,-19.35,-43.64,5
660,-18.21,-45.23,4
661,-20.33,-40.39,1
662,-22.96,-43.17,3
663,-6.09,-35.19,3
664,-7.15,-34.85,1
665,-23.52,-46.19,5
666,-30.22,-51.08,1
667,-33.43,-70.63,1
668,-23.6,-46.67,3
669,17.48,-92.05,4
670,-8.59,-37.24,3
671,-15.46,-55.75,76
672,-20.62,-46.05,1
673,-22.16,-42.77,1
674,-31.75,-52.4,1
675,-4.7,-37.37,1
676,-8.61,-37.24,2
677,-33.58,-70.58,1
678,-3.69,-40.35,3
679,-4.27,-56.0,2
680,-30.0,-51.07,1
681,-5.11,-42.79,1
682,-22.48,-44.61,1
683,-22.46,-44.45,1
684,-22.12,-45.05,2
685,-29.92,-51.18,24
686,-20.79,-48.33,1
687,-14.86,-40.84,7
688,1.64,-52.27,5
689,-1.72,-48.88,3
690,53.35,-6.26,4
691,-20.86,-46.39,2
692,-28.82,24.99,1
693,-13.37,-39.07,1
694,-29.94,-50.99,1
695,-29.05,-50.15,18
696,-21.7,-45.25,1
697,-15.77,-58.31,1
698,-29.48,-51.81,1
699,-8.36,-42.25,3
700,-8.18,-34.95,4
701,37.99,-1.13,1
702,-14.79,-39.05,3
703,-26.92,-49.07,9
704,-3.85,-40.92,11
705,41.46,1.67,1
706,-27.41,-49.6,5
707,-23.29,-68.18,1
708,-20.43,-41.86,11
709,-7.27,-37.35,1
710,-5.18,-37.36,41
711,-22.96,-43.24,142
712,-22.96,-43.22,168
713,-19.89,-43.93,16
714,-2.78,-55.03,3
715,-20.24,-46.37,22
716,-3.06,-60.01,13
717,-34.38,-53.84,6
718,10.21,-84.37,1
719,-21.84,-43.79,4
720,-22.46,-42.06,1
721,-15.78,-47.89,37
722,-32.57,-53.37,1
723,-22.42,-42.97,26
724,-22.44,-43.16,4
725,-22.93,-43.2,4
726,-22.96,-43.25,15
727,10.44,-64.17,1
728,-29.19,-51.2,15
729,-25.7,-54.44,7
730,-22.43,-43.25,24
731,-22.11,-45.06,5
732,-24.31,-47.0,48
733,-22.47,-43.0,4
734,-23.01,-45.57,5
735,-29.1,-49.64,1
736,-25.41,-51.52,1
737,-20.15,-46.66,63
738,-3.69,-40.34,50
739,42.03,-8.16,18
740,-25.59,-53.73,2
741,11.24,-74.19,57
742,19.19,-99.81,15
743,-25.18,-54.29,1
744,9.78,-84.61,1
745,-15.41,-55.85,2
746,-12.97,-41.33,1
747,-2.49,-44.29,39
748,-30.14,-51.23,2
749,-7.23,-39.41,11
750,-7.25,-39.5,4
751,9.39,-84.15,6
752,-9.01,-42.69,7
753,9.93,-84.08,11
754,-22.51,-42.28,3
755,-15.46,-55.83,5
756,-1.44,-48.46,3
757,-18.92,-48.24,1
758,-23.6,-46.62,5
759,-8.83,13.22,1
760,-22.88,-43.54,1
761,-21.12,-56.51,1
762,-19.45,-42.55,1
763,-30.02,-51.17,1
764,-22.83,-43.27,18
765,-15.8,-48.08,2
766,4.62,-74.07,50
767,-22.97,-43.19,8
768,53.5,-6.45,1
769,-22.52,-42.97,1
770,-22.94,-43.03,1
771,-30.05,-51.18,4
772,-23.2,-47.28,1
773,-22.66,-43.05,1
774,-8.05,-34.91,1
775,-22.9,-43.31,1
776,-0.74,-90.31,16
777,-15.56,-48.11,32
778,-22.46,-43.09,56
779,-22.43,-42.95,1
780,-22.8,-43.05,6
781,-15.57,-56.02,5
782,-15.41,-55.84,6
783,-22.11,-41.47,1
784,-15.84,-48.06,1
785,-22.48,-44.57,69
786,-16.73,-43.86,2
787,-29.59,-52.13,3
788,37.51,-119.63,2
789,-54.85,-68.58,1
790,-22.87,-43.59,1
791,-10.77,-37.34,8
792,36.72,-119.32,1
793,-20.34,-46.43,7
794,-22.42,-42.96,1
795,-23.32,-46.71,1
796,-3.76,-38.53,1
797,-16.07,-57.69,1
798,-23.15,-45.8,1
799,-29.8,-55.81,1
800,39.79,-6.04,1
801,-22.93,-43.19,7
802,-22.83,-43.07,1
803,-18.87,-41.95,1
804,-15.84,-48.02,1
805,-15.84,-48.03,1
806,-22.71,-42.81,2
807,-19.93,-44.03,1
808,-15.86,-47.84,6
809,-15.85,-47.98,1
810,-30.04,-51.23,4
811,-23.36,-44.73,7
812,-23.55,-46.72,2
813,-25.39,-49.21,5
814,-22.45,-44.61,3
815,-23.54,-46.73,31
816,-17.74,-39.25,3
817,-19.86,-43.96,6
818,-21.1,-44.22,2
819,-24.53,31.12,1
820,43.39,-8.34,2
821,-15.75,-47.9,2
822,-22.4,-43.0,1
823,-25.91,-57.11,1
824,16.93,-89.89,1
825,-25.59,-54.55,1
826,-19.91,-43.93,3
827,-3.76,-38.55,1
828,-22.97,-43.02,74
829,-19.91,-43.94,1
830,-24.96,-53.46,1
831,-25.15,-53.85,4
832,-2.45,-54.72,1
833,-23.51,-46.81,1
834,-23.61,-46.7,1
835,-7.25,-35.88,1
836,-1.36,-48.45,1
837,-13.0,-54.0,1
838,-7.24,-39.34,1
839,12.11,-86.29,11
840,-22.8,-43.2,9
841,-9.76,-77.44,4
842,-23.21,-44.82,1
843,-23.28,-47.67,1
844,-29.15,-51.2,2
845,-22.91,-43.24,1
846,-29.54,-54.69,2
847,-20.74,-42.03,1
848,-13.51,-71.98,2
849,-5.89,-35.2,2
850,-34.0,-53.55,11
851,-25.38,-49.24,1
852,-36.88,-73.14,2
853,-22.97,-43.33,31
854,-25.42,-49.27,1
855,-29.2,-49.97,9
856,-15.77,-47.88,4
857,-15.79,-48.06,155
858,-21.87,-43.31,1
859,-21.28,-43.75,4
860,-29.06,-50.15,2
861,-20.57,-41.84,3
862,10.35,-64.34,1
863,-22.45,-43.0,3
864,-23.57,-46.66,1
865,-22.93,-43.18,19
866,-26.23,-52.67,4
867,-21.22,-47.82,1
868,-3.85,-32.41,4
869,-9.63,-35.74,1
870,-8.77,-63.9,1
871,13.48,-89.27,10
872,43.2,-4.85,1
873,-25.55,-54.59,67
874,-7.42,-47.22,7
875,-22.76,-43.68,2
876,-22.91,-43.23,5
877,-15.84,-48.11,1
878,-25.62,-54.57,6
879,-19.84,-43.93,2
880,-23.53,-46.64,1
881,-2.52,-44.19,1
882,-15.83,-48.05,1
883,-23.64,-46.73,10
884,-7.22,-39.43,59
885,-25.45,31.99,1
886,23.44,-109.43,1
887,-54.83,-68.35,1
888,-23.54,-51.38,1
889,10.55,-83.51,3
890,8.63,-83.73,1
891,10.14,-67.93,1
892,-22.8,-43.31,1
893,9.96,-84.12,1
894,42.52,0.85,1
895,-25.84,-48.54,1
896,-5.58,-36.93,7
897,-25.23,-56.79,1
898,-15.7,-47.89,1
899,-25.69,-54.43,10
900,-23.56,-46.66,1
901,11.22,-74.2,1
902,-5.75,-35.22,25
903,-20.34,-40.29,1
904,-22.29,-48.56,1
905,-15.85,-47.91,24
906,-22.9,-43.36,1
907,-22.82,-43.41,2
908,-26.02,-57.06,7
909,-29.16,-50.1,9
910,-29.08,-50.0,10
911,-54.81,-68.32,9
912,-9.53,-77.53,9
913,-1.44,-48.47,1
914,11.43,-69.67,1
915,-15.89,-48.02,1
916,-22.89,-43.23,7
917,-2.43,-54.73,1
918,-22.35,-43.13,5
919,-15.47,-55.74,15
920,-22.96,-43.34,1
921,-22.82,-43.06,2
922,10.5,-66.85,8
923,10.34,-67.03,1
924,-15.82,-47.8,1
925,9.95,-84.14,4
926,-20.65,-41.91,4
927,-20.46,-46.5,1
928,2.81,-60.72,1
929,-29.1,-49.97,3
930,-2.75,-42.82,7
931,19.12,-70.64,4
932,-7.33,-47.46,2
933,50.66,-120.35,1
934,-5.16,-37.33,2
935,-22.82,-43.32,22
936,-10.73,-37.34,1
937,-22.6,-43.71,2
938,-29.36,-49.73,4
939,-22.98,-47.03,1
940,-22.93,-43.34,1
941,-18.78,-52.62,7
942,-6.1,-49.89,2
943,-24.8,-50.0,1
944,-25.56,-54.58,1
945,-21.13,-56.49,1
946,-23.0,-44.25,1
947,-6.23,-35.04,3
948,-21.3,-50.34,1
949,-5.8,-35.18,3
950,24.55,-81.81,1
951,-2.5,-44.23,6
952,-16.69,-49.26,1
953,-30.98,-54.66,1
954,-41.13,-71.34,1
955,-15.82,-48.14,2
956,-23.67,-46.75,2
957,-50.47,-73.03,4
958,-25.45,-54.58,6
959,-25.48,-54.51,1
960,-22.65,-44.58,31
961,-25.56,-54.56,6
962,18.48,-69.89,1
963,-25.51,-53.67,1
964,-22.35,-44.8,4
