,lat,long,N
669,-29.44,-51.51,1
670,-29.32,-50.82,1
671,-8.0,-34.92,86
672,-22.5,-44.57,2
673,-22.9,-43.18,14
674,-5.15,-37.36,1
675,-22.49,-41.92,1
676,-22.95,-43.08,3
677,-21.76,-43.35,1
678,-22.52,-44.1,3
679,-23.66,-46.6,1
680,-16.46,-54.64,1
681,-25.49,-48.83,1
682,-8.0,-34.85,1
683,-21.73,-47.58,2
684,-3.27,-45.66,1
685,-22.72,-43.56,1
686,-22.98,-43.21,1
687,-20.02,-45.54,1
688,-13.4,-46.31,2
689,-29.92,-51.18,1
690,-22.61,-43.24,3
691,-19.62,-43.23,2
692,-19.52,-42.63,1
693,-20.33,-40.31,1
694,-20.39,-43.5,1
695,-23.52,-46.62,1
696,-23.44,-46.52,1
697,-22.28,-42.53,9
698,-25.69,-54.43,1
699,-22.25,-41.59,1
700,-19.62,-43.43,1
701,-29.96,-51.61,9
702,-23.37,-53.74,1
703,-18.54,-53.13,1
704,-28.47,-49.01,1
705,-20.43,-41.78,1
706,-20.54,-47.4,1
707,-29.57,-50.79,1
708,-17.85,-42.86,1
709,-5.75,-35.22,2
710,-23.59,-45.43,1
711,-25.47,-49.21,1
712,-25.47,-48.84,1
713,-20.71,-44.82,3
714,-25.01,-47.93,1
715,-23.97,-48.02,2
716,-20.09,-44.05,1
717,-7.56,-38.51,13
718,-20.3,-40.29,2
719,-15.79,-48.84,2
720,-16.7,-43.88,2
721,-2.56,-44.24,7
722,-3.06,-60.04,1
723,-22.65,-43.04,1
724,-23.01,-44.32,3
725,-22.34,-44.63,2
726,-22.44,-42.98,3
727,-21.73,-43.92,25
728,-7.7,-42.5,1
729,-22.43,-44.53,1
730,-3.73,-38.66,1
731,-23.53,-45.39,1
732,-27.09,-52.62,1
733,-20.66,-43.8,2
734,-22.97,-42.03,1
735,-10.55,-46.42,1
736,-23.31,-51.16,2
737,-29.45,-50.58,1
738,-24.01,-46.4,3
739,-19.84,-43.94,1
740,-1.42,-48.44,1
741,-22.35,-42.32,3
742,-29.09,-50.37,1
743,-16.55,-49.16,5
744,-20.13,-40.31,1
745,-18.59,-46.51,14
746,-15.82,-47.9,1
747,-20.6,-40.41,1
748,-25.75,-53.06,1
749,-10.18,-48.33,2
750,-25.1,-50.16,1
751,-0.05,-51.09,2
752,-19.77,-43.85,1
753,-21.97,-45.35,2
754,-20.15,-46.66,22
755,-18.5,-53.0,1
756,-20.26,-47.48,1
757,-16.74,-49.19,1
758,-9.98,-67.82,2
759,-16.4,-49.23,1
760,-11.75,-44.91,3
761,-23.01,-43.47,4
762,-22.38,-49.67,2
763,-22.88,-43.12,1
764,-27.64,-48.65,1
765,-22.49,-43.07,27
766,-22.01,-44.65,1
767,-29.94,-51.19,1
768,-22.97,-43.24,2
769,-23.03,-45.57,1
770,-23.04,-43.5,3
771,-20.3,-46.52,1
772,-26.5,-49.09,2
773,-22.98,-47.0,4
774,-29.18,-49.98,1
775,-25.58,-54.55,4
776,-16.56,-42.89,1
777,-9.62,-35.76,1
778,-20.43,-41.87,6
779,-23.35,-47.69,1
780,-22.92,-43.41,2
781,-21.39,-42.7,1
782,-23.87,-46.68,4
783,-27.46,-53.93,1
784,-15.75,-47.83,2
785,-21.21,-50.44,1
786,-28.15,-54.75,1
787,-2.17,-62.62,1
788,-27.23,-49.16,1
789,-18.25,-43.6,1
790,-27.59,-48.56,1
791,-3.84,-32.41,1
792,-23.47,-46.53,1
793,-23.45,-46.55,1
794,-20.63,-40.75,2
795,2.83,-60.67,1
796,-15.8,-47.9,1
797,-9.67,-35.76,1
798,-2.63,-60.94,1
799,-11.42,-40.59,3
800,-11.39,-40.54,1
801,-22.9,-43.2,1
802,-33.74,-53.37,1
803,-19.96,-44.14,1
804,-24.01,-48.35,1
805,-23.9,-46.48,6
806,-2.05,-60.01,1
807,-24.93,-48.27,1
808,-23.59,-46.76,3
809,-20.84,-49.38,1
810,-20.05,-44.05,1
811,-10.46,-40.19,1
812,-23.43,-51.94,1
813,-25.37,-49.12,3
814,-19.76,-45.25,1
815,-25.37,-54.04,1
816,-5.53,-47.48,1
817,-29.2,-49.99,1
818,-16.74,-49.2,4
819,-23.36,-44.82,2
820,-22.37,-42.93,1
821,-32.18,-52.17,1
822,-23.57,-46.59,1
823,-20.62,-40.43,6
824,-14.09,-46.36,1
825,-7.21,-39.45,1
826,-20.43,-41.96,1
827,-25.43,-49.26,2
828,-2.5,-54.95,2
829,-2.49,-43.29,1
830,-15.79,-47.85,2
831,-22.85,-46.32,2
832,-23.52,-46.88,1
833,-8.79,-35.19,1
834,-23.43,-47.55,1
835,-19.54,-43.94,1
836,-23.97,-46.39,1
837,-29.66,-50.57,7
838,-26.93,-48.65,4
839,-22.93,-44.0,1
840,-22.8,-43.05,2
841,-23.05,-46.99,1
842,-2.43,-54.7,1
843,-4.11,-41.7,1
844,-23.32,-51.16,1
845,-27.68,-49.04,1
846,-20.31,-40.29,1
847,-19.47,-42.53,1
848,-23.42,-46.85,1
849,-23.21,-44.77,1
850,-30.08,-51.05,1
851,-15.84,-48.88,1
852,-20.05,-44.0,1
853,-7.21,-39.3,1
854,-21.69,-45.26,1
855,2.81,-60.74,6
856,-27.41,-49.6,1
857,-2.91,-41.77,1
858,-28.68,-49.37,1
859,-23.4,-46.58,28
860,-15.36,-47.45,1
861,-23.99,-46.74,1
862,-16.66,-49.49,1
863,-15.46,-55.9,3
864,-18.84,-41.91,7
865,-9.38,-40.5,1
866,-23.63,-46.58,5
867,-23.03,-45.59,6
868,-22.93,-43.27,1
869,-28.14,-54.73,1
870,-8.03,-34.92,1
871,-5.38,-49.11,7
872,-22.92,-43.18,1
873,-25.63,-54.45,13
874,-15.39,-55.99,1
875,-7.1,-49.95,3
