,lat,long,N
448,-7.92,-34.93,174
449,-19.91,-43.98,1
450,-15.6,-47.61,7
451,-23.03,-44.17,1
452,-22.53,-52.17,3
453,-2.74,-42.83,2
454,-20.85,-41.11,4
455,-17.74,-48.62,5
456,-27.48,-49.58,21
457,-24.52,-48.11,4
458,-25.58,-54.55,63
459,-12.38,-54.94,1
460,2.81,-60.7,1
461,-10.09,-67.75,1
462,-19.8,-43.95,3
463,-22.86,-48.44,19
464,-23.82,-46.51,6
465,-22.79,-43.31,15
466,-4.23,-38.92,19
467,-23.83,-45.35,5
468,-19.89,-44.0,130
469,-19.89,-43.93,35
470,-25.44,-49.23,1
471,-19.97,-44.06,1
472,-19.94,-44.05,2
473,-16.74,-49.2,43
474,-23.52,-51.68,1
475,-11.34,-49.27,1
476,-2.5,-44.29,10
477,-29.36,-50.83,2
478,-2.9,-40.45,17
479,-22.4,-44.67,1
480,-23.35,-47.69,4
481,-7.99,-34.91,8
482,-5.19,-37.36,2
483,-19.47,-44.25,6
484,-5.73,-35.27,1
485,-23.5,-46.86,2
486,-22.46,-44.46,6
487,-19.92,-43.97,2
488,-23.55,-45.52,4
489,-25.13,-50.17,1
490,-23.54,-46.93,2
491,-25.22,-50.04,26
492,-23.75,-45.75,11
493,-22.87,-43.78,1824
494,-25.5,-54.54,2
495,-23.64,-46.66,3
496,-22.98,-47.0,128
497,-25.4,-51.46,5
498,-23.55,-46.9,17
499,-23.41,-46.58,66
500,-22.48,-44.57,76
501,-30.05,-51.22,2
502,-22.84,-43.01,2
503,-25.9,-48.58,1
504,-23.47,-46.64,7
505,-20.81,-49.38,3
506,-22.43,-42.96,35
507,-7.11,-34.83,1
508,-16.73,-43.88,2
509,-23.04,-46.98,101
510,-22.81,-43.21,1
511,0.04,-51.06,42
512,-22.81,-43.22,1
513,-20.06,-43.98,1
514,-22.81,-43.41,9
515,-22.85,-46.33,116
516,-14.25,-47.89,1
517,-7.64,-72.67,1
518,-17.56,-52.55,2
519,-22.92,-43.27,66
520,-23.56,-45.52,4
521,-6.07,-49.91,6
522,-23.1,-45.71,2
523,-1.44,-48.49,1
524,-15.7,-47.9,1
525,-29.92,-51.18,53
526,-23.65,-46.66,1
527,-5.11,-36.35,1
528,-15.77,-47.9,1
529,-25.46,-49.25,1
530,-14.18,-47.81,11
531,-19.9,-44.08,3
532,-19.9,-44.09,1
533,0.03,-51.07,1
534,-19.6,-43.91,1
535,-5.37,-49.14,1
536,-20.77,-41.67,20
537,-20.41,-41.84,2
538,-20.41,-41.83,1
539,-29.85,-51.14,21
540,-19.86,-43.99,1
541,-24.5,-47.84,1
542,-7.31,-39.3,4
543,-10.25,-48.34,1
544,-20.29,-40.32,9
545,-3.73,-40.99,4
546,-21.97,-44.93,2
547,-16.71,-49.33,2
548,-1.17,-48.47,1
549,-22.22,-45.96,20
550,-9.64,-35.74,3
551,-23.6,-46.92,3
552,-20.24,-40.27,11
553,-26.49,-49.08,6
554,-19.87,-43.97,45
555,-24.01,-46.4,12
556,-19.44,-44.25,1
557,-25.52,-54.56,6
558,-15.84,-48.04,1
559,-14.16,-47.84,8
560,-22.93,-43.37,4
561,-15.8,-47.89,2
562,-20.67,-40.5,20
563,-23.44,-46.63,6
564,-27.57,-48.54,38
565,-22.46,-44.58,10
566,-18.54,-53.12,2
567,-16.67,-49.49,10
568,-20.08,-44.58,3
569,-23.54,-45.08,1
570,-16.82,-49.26,1
571,-19.93,-43.95,9
572,-6.07,-49.9,13
573,-7.21,-39.45,11
574,-9.02,-42.69,59
575,-16.72,-49.28,1
576,-22.98,-43.41,1
577,-18.92,-54.84,1
578,-9.67,-35.74,2
579,-22.89,-48.44,4
580,-23.56,-46.7,2
581,-3.06,-60.02,1
582,-6.26,-36.52,1
583,-15.4,-55.83,1
584,-22.44,-47.71,1
585,-20.26,-40.43,2
586,-5.19,-37.35,1
587,-19.93,-44.04,1
588,-23.66,-46.56,2
589,-19.91,-43.96,2
590,-15.77,-47.86,1
591,-15.79,-47.93,2
592,-23.01,-46.98,1
593,-25.39,-49.26,1
594,-19.84,-43.99,2
595,-23.61,-46.69,3
596,-23.2,-45.94,6
597,-23.43,-47.59,1
598,-7.49,-38.98,1
599,-22.98,-43.2,18
600,-26.74,-49.18,4
601,-25.56,-54.63,6
602,-19.87,-43.98,1
603,-7.56,-35.0,1
604,-14.57,-39.05,3
605,-22.96,-43.28,78
606,-23.99,-46.74,3
607,-29.63,-52.19,5
608,-15.82,-48.03,3
609,-30.35,-51.03,41
610,-22.28,-42.53,32
611,-23.15,-46.93,1
612,-20.3,-40.35,1
613,-23.43,-46.55,1
614,-2.81,-55.04,4
615,-25.24,-50.05,6
616,-30.13,-51.22,1
617,-23.66,-46.7,1
618,-22.87,-43.18,3
619,-22.97,-43.22,4
620,-18.24,-43.6,12
621,-18.25,-43.6,20
622,-14.16,-47.65,23
623,-22.82,-43.03,16
624,-23.44,-46.62,16
625,-18.24,-43.59,1
626,-17.31,-48.28,1
627,-15.79,-47.83,1
628,-23.0,-43.38,13
629,-0.87,-47.95,1
630,-21.46,-49.95,1
631,-22.54,-44.07,2
632,-19.88,-43.97,1
633,-22.95,-43.22,9
634,-23.47,-46.55,1
635,-13.15,-72.53,6
636,-27.64,-48.66,6
637,-26.93,-49.06,1
638,-16.71,-49.31,3
639,-27.48,-49.57,129
640,-27.6,-48.53,1
641,-15.8,-47.94,1
642,-20.73,-46.5,1
643,40.75,-3.6,2
644,-23.03,-46.98,3
645,-23.8,-46.5,9
646,-19.63,-44.03,2
647,-3.73,-38.52,62
648,-1.46,-48.47,2
649,-12.95,-38.43,2
650,-25.44,-54.6,1
651,-25.58,-54.56,3
652,-23.68,-46.62,2
653,-19.87,-43.96,1
654,-15.57,-56.06,53
655,-22.86,-42.03,4
656,-22.47,-44.59,2
657,-23.98,-46.4,3
658,-15.35,-45.48,1
659,-17.78,-63.18,1
660,-16.65,-49.28,35
661,-19.97,-43.92,1
662,-22.46,-44.59,88
663,-23.13,-44.17,9
664,-7.15,-34.81,1
665,-8.29,-35.98,2
666,-20.4,-40.32,3
667,-19.94,-43.92,36
668,-17.3,-48.28,2
669,-22.37,-41.79,10
670,-29.05,-50.13,2
671,-23.14,-44.17,7
672,-18.53,-53.14,2
673,-23.79,-46.5,5
674,-29.06,-52.28,2
675,-22.53,-41.94,7
676,-25.26,-53.96,1
677,-19.63,-43.99,2
678,-21.42,-50.08,1
679,-15.75,-47.89,1
680,-18.24,-43.61,70
681,-22.97,-43.26,5
682,-24.06,-47.99,5
683,-14.18,-47.82,474
684,-22.74,-45.11,1
685,-2.5,-54.96,4
686,-19.59,-43.91,2
687,-2.5,-54.95,4
688,-29.34,-49.73,21
689,-25.8,-48.53,1
690,-21.72,-43.92,173
691,-22.62,-52.17,1
692,-19.54,-42.65,1
693,-19.91,-43.93,7
694,-19.98,-43.86,15
695,-29.17,-51.52,2
696,-22.18,-41.66,1
697,-23.45,-46.63,15
698,-23.9,-46.47,47
699,-9.56,-35.75,1
700,-9.57,-35.75,1
701,-24.1,-52.33,3
702,-22.94,-43.2,8
703,-23.03,-43.2,2
704,-23.46,-46.77,5
705,38.71,-9.14,3
706,-22.17,-44.64,1
707,-15.35,-55.85,2
708,-23.48,-47.48,3
709,-2.8,-40.51,22
710,-19.88,-43.95,2
711,-27.82,-50.33,15
712,-29.06,-50.14,1
713,-22.43,-42.98,7
714,-22.46,-44.51,1
715,0.02,-51.07,1
716,-23.44,-46.8,2
717,-2.56,-44.24,85
718,-25.18,-50.1,1
719,-8.75,-38.96,1
720,-9.98,-67.32,1
721,-18.6,-46.51,20
722,-21.72,-43.93,97
723,-29.64,-54.18,1
724,-5.84,-35.21,1
725,-26.25,-48.63,1
726,-32.6,-52.57,1
727,-22.42,-43.15,1
728,-25.58,-54.52,129
729,-3.74,-40.99,1
730,-22.85,-46.27,60
731,-22.46,-42.98,5
732,-3.06,-59.95,1
733,-3.08,-60.0,14
734,-23.72,-46.04,66
735,-4.2,-41.78,1
736,-27.13,-48.94,1
737,-23.93,-52.51,4
738,-4.84,-37.25,111
739,-2.75,-42.83,589
740,-22.49,-44.55,2
741,-15.45,-55.75,11
742,-22.48,-44.55,2
743,-22.96,-43.49,17
744,-15.58,-56.1,354
745,-19.07,-43.55,3
746,-22.98,-43.3,28
747,-11.55,-41.16,351
748,-26.23,-48.5,2
749,-23.02,-43.47,65
750,-22.96,-42.99,1
751,-9.61,-35.76,479
752,-22.39,-43.13,2
753,-15.37,-55.85,15
754,-22.46,-44.6,34
755,-25.55,-54.57,46
756,-22.44,-43.14,3
757,-24.04,-48.01,3
758,-22.4,-42.95,3
759,-23.51,-46.73,1
760,-18.42,-43.49,5
761,-22.94,-43.18,11
762,-23.63,-46.52,8
763,-17.77,-48.66,88
764,-18.59,-46.51,157
765,-22.41,-44.54,1
766,-23.26,-47.3,13
767,-22.43,-42.97,9
768,-27.9,-52.22,7
769,-22.4,-42.98,19
770,-9.39,-40.5,166
771,-22.41,-42.96,6
772,-21.42,-48.51,15
773,-17.76,-50.9,1
774,-25.9,-57.12,1
775,-3.69,-40.36,84
776,-21.78,-45.84,3
777,-15.44,-55.82,2
778,-15.83,-47.93,1
779,-25.16,-53.87,2
780,-28.29,-53.51,13
781,-5.05,-42.84,1
782,-2.67,-42.85,39
783,-28.14,-54.75,137
784,-26.88,-49.08,1
785,-29.64,-52.2,439
786,-25.78,-49.7,36
787,-27.59,-48.54,15
788,-23.49,-46.87,10
789,42.16,-71.52,1
790,-23.89,-46.49,4
791,-19.89,-43.92,20
792,-15.42,-55.83,3
793,-19.9,-44.03,4
794,-22.46,-44.44,3
795,-19.72,-43.93,41
796,-19.35,-43.64,5
797,-23.85,-46.47,23
798,-19.76,-44.08,2
799,-23.01,-46.84,1
800,-18.21,-45.23,7
801,-30.2,-57.52,1
802,-22.97,-43.23,31
803,-22.43,-47.57,1
804,-20.33,-40.39,3
805,-22.96,-43.17,4
806,-23.99,-46.41,17
807,-3.75,-38.51,1
808,-22.85,-46.32,12
809,0.05,-51.06,2
810,-24.93,-48.28,9
811,-6.09,-35.19,6
812,-7.15,-34.85,1
813,-19.82,-43.94,1
814,-23.59,-46.61,5
815,-7.03,-37.28,9
816,-19.83,-43.94,2
