author_id,name,username,verified,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,place_id,country,country_code,full_name,place_type,coordinates,text,-2
35524446,Portal EcoDebate,ecodebate,False,2011-12-31T22:07:18.000Z,153235808948723712,,0,0,0,0,,,,,,,"Polícia detém suspeito por ter iniciado incêndio no parque nacional Torres del Paine, na Patagônia chilena http://t.co/SHceoO3J",
32291823,Rafael Loddi,RLODDI,False,2011-12-31T20:40:43.000Z,153214018243411968,,0,0,0,0,,,,,,,"I'm at Parque Nacional do Iguaçú (Rod. BR-469, km 18, Foz do Iguaçu) [pic]: http://t.co/g6HSgcJk",
131698283,Carla Nogueira,andando_por_ai,False,2011-12-31T20:30:56.000Z,153211556459589634,,0,0,0,0,,,,,,,"EXPEDIÇÃO ANDANDO POR AÍ...: O Parque Nacional Torres del Paine está fechado, e... http://t.co/rsI9aKLp",
88900203,Revista Voto,revistavoto,False,2011-12-31T18:28:55.000Z,153180852422053888,,0,0,0,0,,,,,,,"Incêndio começou a ser controlado no parque nacional Torres del Paine, na Patagônia, Chile. 11,5 mil hectares foram consumidos pelas chamas.",
21036638,Fernando Carreira,carreirajr,False,2011-12-31T18:00:28.000Z,153173692900327424,,0,0,0,0,,,,,,,"I'm at Cristo Redentor (Morro do Corcovado, Parque Nacional da Tijuca, Rio de Janeiro) w/ 7 others http://t.co/eUeVYY26",
38495940,DINIZ,Caique_Diniz,False,2011-12-31T17:13:44.000Z,153161931010748417,,0,0,0,0,,,,,,,Ele veio me pedir comida kkkk  @ Parque Nacional Do Iguaçú http://t.co/9Gnh2leZ,
15301575,Regina Fazioli #VACINADA 🐊🇧🇷🐊 #VACINAJÁ,refazioli,False,2011-12-31T14:41:55.000Z,153123724403552257,,0,0,0,0,,,,,,,Mercado e Eventos - Redes sociais incentivam turismo no Parque Nacional do Iguaçu : http://t.co/39xPChYk via @AddThis #fb,
166449135,•Gitbug.me•,nerdeliciouss,False,2011-12-31T14:37:45.000Z,153122677798871040,,0,0,0,0,,,,,,,:D (@ Parque Nacional do Iguaçú w/ 3 others) http://t.co/Ur4I2Bg6,
32409977,Airton Galarça,AirtonGalarca,False,2011-12-31T14:22:35.000Z,153118859036082176,,0,0,0,0,,,,,,,"Após incêndio, Chile decreta estado de catástrofe em parque nacional http://t.co/4MP1TZFd",
34508917,Caroles,cazBR,False,2011-12-31T13:28:54.000Z,153105348725714944,,0,0,0,0,,"[-43.21048647, -22.95191996]","I'm at Cristo Redentor (Morro do Corcovado, Parque Nacional da Tijuca, Rio de Janeiro) w/ 4 others http://t.co/cFtg6pYd",,,,,
159241601,Divulgary,Divulgary,False,2011-12-31T12:41:16.000Z,153093361128050688,,0,0,0,0,,,,,,,RioGS: Autoridades chilenas evacuam parque nacional atingido por incêndio na Patagônia http://t.co/B4OavAWB,
40138045,Eduardo Sodré 🤡,edusodre,False,2011-12-31T12:40:45.000Z,153093233562501120,,0,0,0,0,91f818a4abfb1d4d,Brasil,BR,"Foz do Iguaçu, Brasil",city,"[-54.4793129, -25.61389923]","I'm at Parque Nacional do Iguaçú (Rod. BR-469, km 18, Foz do Iguaçu) w/ 5 others http://t.co/CGhdII7u",
424570236,Jornal do Twiiter,Jornal_Twiiter,False,2011-12-31T12:36:52.000Z,153092252909047808,,0,0,0,0,,,,,,,Autoridades chilenas evacuam parque nacional atingido por incêndio na Patagônia http://t.co/vcgq27wh,
320666283,Êrivaldo Junior,erivaldo_jrpb,False,2011-12-31T12:36:50.000Z,153092245573222400,,0,0,0,0,,,,,,,"Autoridades chilenas evacuam parque nacional atingido por incêndio na Patagônia: Em comunicado, governo american... http://t.co/hukJNPkQ",
64468848,IZ Commerce,IZCOMMERCE,False,2011-12-31T12:36:50.000Z,153092244403011584,,0,0,0,0,,,,,,,"Autoridades chilenas evacuam parque nacional atingido por incêndio na Patagônia: Em comunicado, governo american... http://t.co/FkUed1XT",
95810074,Forex Consultor Expert BR,DanielLompa,False,2011-12-31T12:35:20.000Z,153091867905503233,,0,0,0,0,,,,,,,"Autoridades chilenas evacuam parque nacional atingido por incêndio na Patagônia: Em comunicado, governo american... http://t.co/v2SEl34E",
191403895,Espaço Ambiental,Espacoambiental,False,2011-12-31T11:58:03.000Z,153082484630892544,,0,0,0,0,,,,,,,Natureza - Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/v17xzb9G via @g1,
166449135,•Gitbug.me•,nerdeliciouss,False,2011-12-31T11:28:13.000Z,153074979762749442,,0,0,0,1,,,,,,,Levar o @vinnysacramento pro parque nacional hoje... Espero que eles gostem de andar..,
106455417,Jordi Castan,Comentjoi,False,2011-12-31T11:20:49.000Z,153073117579841537,,0,0,0,0,,,,,,,"Tristeza pela destruição provocada pelo incêndio no Parque Nacional Torres del Payne, lugar de natureza indômita e intocada",
38495940,DINIZ,Caique_Diniz,False,2011-12-31T11:18:22.000Z,153072500614512640,,0,0,0,0,,,,,,,"I'm at Parque Nacional do Iguaçú (Rod. BR-469, km 18, Foz do Iguaçu) w/ 3 others http://t.co/szHdD5kg",
451309444,Conrado ciskeys,Ciskeys,False,2011-12-31T11:12:05.000Z,153070919328337921,,0,0,0,0,,,,,,,"Episódio de 1987 da série ""Wild Kingdom"" baseado na Casa dos Leões do Parque Nacional da Gorongosa(Video) http://t.co/S9gouCka",
315437945,Almir Dumay,almirdumay,False,2011-12-31T11:06:55.000Z,153069617693212672,,0,0,0,0,,,,,,,Estrada do Parque Nacional: uma obra sem fim http://t.co/LDlCLKYa,
17655214,Tamie Ono Lôr,miezinha,False,2011-12-31T10:49:46.000Z,153065302232543232,,0,0,0,0,,,,,,,"I'm at Parque Nacional do Iguaçú (Rod. BR-469, km 18, Foz do Iguaçu) http://t.co/DFjcMRnH",
384845473,Alagoas 360 Graus,alagoas360graus,False,2011-12-31T06:00:07.000Z,152992411377872896,,0,0,0,0,,,,,,,Incêndio em parque natural da Patagônia já arrasou 8.500 hectares: incêndio florestal no parque nacional de Torr... http://t.co/hkhXJycM,
66113269,Yaracuy.net,yaracuynet,False,2011-12-31T04:18:05.000Z,152966733077037056,,0,0,0,0,,,,,,,Parque Nacional Yurubi - http://t.co/8ueIZl3H,
62124534,News Portugal,NewsPortugal,False,2011-12-31T03:52:37.000Z,152960322427305984,,0,0,0,0,,,,,,,[Destakes] Fogo já consumiu 11 mil hectares de floresta na Patagónia: O incêndio que afeta o parque nacional Tor... http://t.co/r2NyCCjN,
92309927,Imprensa Portugal,imprensapt,False,2011-12-31T03:52:36.000Z,152960318241386497,,0,0,0,0,,,,,,,Fogo já consumiu 11 mil hectares de floresta na Patagónia: O incêndio que afeta o parque nacional Torres del Pai... http://t.co/azrre5ep,
110153375,Alfa Jornal,AlfaJornal,False,2011-12-31T03:38:54.000Z,152956869596549120,,0,0,0,0,,,,,,,Fogo já consumiu 11 mil hectares de floresta na Patagónia: O incêndio que afeta o parque nacional Torres del Pai... http://t.co/JnEK7wTx,
110153375,Alfa Jornal,AlfaJornal,False,2011-12-31T03:38:53.000Z,152956868191469568,,0,0,0,0,,,,,,,Fogo já consumiu 11 mil hectares de floresta na Patagónia: O incêndio que afeta o parque nacional Torres del Pai... http://t.co/pTD1YTpy,
273065438,Esmeralda Gonçalves,Esmeraldang,False,2011-12-31T03:33:23.000Z,152955483311972353,,0,0,0,0,,,,,,,Fogo já consumiu 11 mil hectares de floresta na Patagónia: O incêndio que afeta o parque nacional Torres del Pai... http://t.co/OwvvuhWy,
78697019,GP1,portalgp1,False,2011-12-31T02:15:52.000Z,152935973964099584,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado de extinção:  http://t.co/JVuOb5ir,
20099846,Giácomo,Giacomo_Mancini,False,2011-12-31T01:57:55.000Z,152931458804236288,,0,0,1,0,,,,,,,"Não. Só foi proibido na grama em frente, área protegida. RT @ericoaires: @Giacomo_Mancini nao tinha sido proibido shows no farol?",
159178764,Letícia Neves,leticianev,False,2011-12-31T01:49:20.000Z,152929296166555648,,0,0,0,0,,,,,,,Entrada do parque nacional http://t.co/lrGVLReR,
159178764,Letícia Neves,leticianev,False,2011-12-31T01:42:06.000Z,152927477646372865,77351213.0,0,0,0,0,,,,,,,"@yaponex Fui em Minas, no parque nacional da Serra da Canastra onde nasce o São Francisco.",
159178764,Letícia Neves,leticianev,False,2011-12-31T01:36:13.000Z,152925998340521984,,0,0,0,0,,,,,,,"Boa noite! Depois de uma longa viagem para o Parque Nacional da Serra da Canastra, lugar maravilhoso! Chego em casa e problemas de conexão.",
281342786,KENNY,kcwfl,False,2011-12-31T00:16:48.000Z,152906011143970817,,0,0,0,0,,,,,,,"Incêndio atinge parque natural da Patagônia: O incêndio florestal no parque nacional de Torres del Paine, na Pat... http://t.co/n8Y8kLEo",
435369556,NEGO SCRAVO,xeirosao,False,2011-12-31T00:07:05.000Z,152903563494957056,,0,0,0,0,,,,,,,"Incêndio atinge parque natural da Patagônia: O incêndio florestal no parque nacional de Torres del Paine, na Pat... http://t.co/wzn7bLzu",
49012302,raphael,_assaf,False,2011-12-30T23:20:17.000Z,152891789592895488,,0,0,0,0,97bcdfca1a2dca59,Brasil,BR,"Rio de Janeiro, Brasil",city,"[-43.28466703, -22.97335208]","I'm at Parque Nacional & Floresta da Tijuca (Floresta da Tijuca, Rio de Janeiro) w/ 2 others http://t.co/LCqQUqY",
94991148,Ifes,ifesoficial,True,2011-12-30T23:00:24.000Z,152886785888894979,,0,0,0,0,,,,,,,Alunos de Engenharia Mecânica do campus São Mateus têm aula de campo na Reserva Biológica de Sooretama http://t.co/tbK5TBAy,
140517710,O Periódico notícias,operiodico,False,2011-12-30T22:38:32.000Z,152881280919416832,,0,0,0,0,,,,,,,"Após incêndio, Chile decreta estado de catástrofe em parque nacional: Fogo já destruiu mais de 85 quilômetros qu... http://t.co/UX5pKNUt",
300666625,Nayguel N. Leão,nayguelleao,False,2011-12-30T22:38:31.000Z,152881279107465217,,0,0,0,0,,,,,,,"Após incêndio, Chile decreta estado de catástrofe em parque nacional: Fogo já destruiu mais de 85 quilômetros qu... http://t.co/Rx37wMkM",
388560986,arquivo21,arquivo21,False,2011-12-30T22:38:31.000Z,152881278155374592,,0,0,0,0,,,,,,,"Após incêndio, Chile decreta estado de catástrofe em parque nacional: Fogo já destruiu mais de 85 quilômetros qu... http://t.co/5wcsm21D",
247277282,gustavo martins ∞,gumartins95,False,2011-12-30T22:38:31.000Z,152881277471698944,,0,0,0,0,,,,,,,"Após incêndio, Chile decreta estado de catástrofe em parque nacional: Fogo já destruiu mais de 85 quilômetros qu... http://t.co/biv63oDV",
221505095,Jodrian Freitas,JodrianFreitas,False,2011-12-30T22:26:26.000Z,152878234839695360,,0,0,0,0,,,,,,,RT @bbcbrasil Incêndio em parque nacional do Chile já destruiu cerca de 85 Km² http://t.co/b1hFPES7,
408621930,CINTIA SIMONE DA SIL,CINTIASIMONEDAS,False,2011-12-30T22:22:48.000Z,152877322561789953,,0,0,0,0,,,,,,,"Fogo teve início na tarde de terça-feira no setor do lago Grey.
Parque Nacional Torres del Paine tem uma superfície de 230.000 hectares.",
27506495,🇧🇷 GILL🌿,gillcombr,False,2011-12-30T22:19:19.000Z,152876446191325184,,0,0,0,0,,,,,,,QUE DESASTRE! Incêndio em parque nacional do Chile já destruiu cerca de 85 Km² http://t.co/h91aeQl9,
790680,BBC News Brasil,bbcbrasil,True,2011-12-30T22:18:39.000Z,152876277798404096,,0,0,0,2,,,,,,,Incêndio em parque nacional do Chile já destruiu cerca de 85 Km² http://t.co/7MfmQSJ9,
257967502,Manuel Mª Pérez-Cano,mmperezcano,False,2011-12-30T22:04:17.000Z,152872663419850753,,0,0,0,1,,,,,,,"La Ribera del Guadaíra, declarada Monumento Natural.  http://t.co/hI78l0T7 #sevillaprovincia",
42202904,Fran ۞ #SinCienciaNohayFuturo,lince21,False,2011-12-30T21:35:48.000Z,152865493932457986,,0,0,0,0,,,,,,,"RT @sevillaactual: La Ribera del Guadaíra, declarada Monumento Natural:  http://t.co/5wubYtVu",
199126736,,express_news_,False,2011-12-30T21:34:50.000Z,152865252428627968,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/f7aR5YDu",
247277293,Gilmar Piolla,GilmarPiolla,False,2011-12-30T21:20:29.000Z,152861640642138112,,0,0,0,4,,,,,,,"Lado brasileiro do Parque Nacional do Iguaçu já recebeu 1.388.785 visitantes em 2011, número 9,7% superior ao de 2010. Ainda falta um dia.",
166022159,Eu amo os animais,euamoosanimais,False,2011-12-30T20:48:35.000Z,152853610575831040,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado:... http://t.co/1jg4TWc1,
20593190,Farley Mota,montesclarosofc,False,2011-12-30T19:56:22.000Z,152840470635085825,,0,0,0,0,,,,,,,"Incêndio na Patagônia chilena já destruiu 8.500 hectares: 
	Um grande incêndio que atinge o Parque Nacional Torr... http://t.co/MQGmFJRr",
28798942,Fabio Pego,fabiopego,False,2011-12-30T19:52:35.000Z,152839516523212800,,0,0,0,0,aec6aa0b52404a60,Brasil,BR,"Beberibe, Brasil",city,"[-38.10969545, -4.15574954]","I'm at Monumento Natural das Falésias (Praia do Morro Branco, Beberibe) http://t.co/cjTg8pcL",
62831281,AquiAgora.net,aquiagoranet,False,2011-12-30T19:34:58.000Z,152835085513666560,,0,0,0,0,,,,,,,Mídias sociais | Redes sociais incentivam turismo no Parque Nacional do Iguaçu http://t.co/qRnf0OQk,
48688681,Ivo Leite Bauru,IvoLeiteBauru,False,2011-12-30T19:28:20.000Z,152833415362781184,,1,0,0,0,,,,,,,Redes sociais incentivam turismo no Parque Nacional do Iguaçu  http://t.co/RsphjVSK,
48688681,Ivo Leite Bauru,IvoLeiteBauru,False,2011-12-30T19:20:13.000Z,152831373512687616,,0,0,1,0,,,,,,,Redes sociais incentivam turismo no Parque Nacional do Iguaçu‎ http://t.co/RsphjVSK,
288330146,×• тσσи,LandHooverM,False,2011-12-30T19:18:15.000Z,152830880157671424,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/aJbAmHkM,
449763458,Dinei ME Willemen,DineiSolChuva,False,2011-12-30T19:18:15.000Z,152830876772876288,8802752.0,0,0,0,0,,,,,,,@G1 Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografad... http://t.co/Wq7PUYQC #PORTAL,
421917706,Lucas Amaral,LucasFluzao_,False,2011-12-30T19:18:13.000Z,152830871521603584,,0,0,0,0,,,,,,,#iFollowback Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotog... http://t.co/ri2oZlG7 #FF,
14801327,Em Tempo Real,emtemporeal,False,2011-12-30T19:18:09.000Z,152830854417231874,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/1TGDACNg,
372359461,Simões Saúde,SimoesSaude,False,2011-12-30T18:59:24.000Z,152826133044400128,,0,0,0,0,,,,,,,"Rinoceronte javanês foi fotografado por câmeras escondidas.
Parque Nacional Ujung Kulon tem 35 indivíduos da espécie. http://t.co/k822nIvc",
159241601,Divulgary,Divulgary,False,2011-12-30T18:59:16.000Z,152826100354002944,,0,0,0,0,,,,,,,Ciência&Saúde: Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/Z844VAm2,
131698283,Carla Nogueira,andando_por_ai,False,2011-12-30T18:36:51.000Z,152820459791056896,,0,0,0,0,,,,,,,EXPEDIÇÃO ANDANDO POR AÍ...: Queimada no Parque Nacional Torres del Paine http://t.co/w0jhrGBz,
241855946,Wikuleaks,wikuleaks,False,2011-12-30T18:23:45.000Z,152817163030368257,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado | http://t.co/LNDHe4uA,
34716382,Nat Natura,naturabroficial,True,2011-12-30T18:18:00.000Z,152815716641423361,,0,0,0,2,,,,,,,A Andiroba @Natura_Ekos vem da Reserva Extrativista do Médio Juruá e da Reserva de Desenvolvimento Sustentável Uacari http://t.co/NYc59i74,
191177561,Vije,vijeredesocial,False,2011-12-30T18:16:47.000Z,152815408150351872,,0,0,0,0,,,,,,,Redes sociais incentivam turismo no Parque Nacional do Iguaçu http://t.co/EEQiDyLK #RedeSocial,
88556228,Fabian Mendoza,fabomendoza,False,2011-12-30T18:11:11.000Z,152813999707271169,,0,0,0,0,91f818a4abfb1d4d,Brasil,BR,"Foz do Iguaçu, Brasil",city,"[-54.4793129, -25.61389923]","I'm at Parque Nacional do Iguaçú (Rod. BR-469, km 18, Foz do Iguaçu) [pic]: http://t.co/USP8MH69",
136455537,Edmilson M Fonseca,EdmilsonFonseca,False,2011-12-30T18:10:51.000Z,152813914516754434,,0,0,0,0,,,,,,,"Piñera, solicitou ajuda internacional para combater o incêndio no Parque Nacional Torres del Paine http://t.co/gvzx4xNR",
412426209,Willian,willianmcdonald,False,2011-12-30T18:03:44.000Z,152812125960671233,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares - O incêndio florestal no parque nacional de Torres del ... http://t.co/Hl5EUM7B",
33905879,karl david 38 🇧🇷🇮🇱,KARL_DAVID_2010,False,2011-12-30T17:59:07.000Z,152810965258342400,,0,0,0,0,,,,,,,“@OficialTVRecord: Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/P39SYLu9 (via @g1)”😃🐫🐺🐯🐻🐮🐶🐗,
71637810,Gustavo,_gtoselli_,False,2011-12-30T17:47:57.000Z,152808153866715136,,0,0,0,0,,,,,,,"[MUNDO] Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Tor... http://t.co/5dyxfxDy",
435369556,NEGO SCRAVO,xeirosao,False,2011-12-30T17:47:50.000Z,152808122552041472,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/7DvTGSQq",
334923970,Ricardo Pereira,ricardooo_hs,False,2011-12-30T17:47:36.000Z,152808066503544832,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional d... http://t.co/5bXE6PTx #SIGODEVOLTA",
247277282,gustavo martins ∞,gumartins95,False,2011-12-30T17:47:35.000Z,152808059784265729,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/nngcITHX",
144857420,Debora Fantin,debora_fantin,False,2011-12-30T17:47:33.000Z,152808054746918912,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/tykBfpl",
113015102,Jr itapipoca import,jritapipoca,False,2011-12-30T17:47:29.000Z,152808036640104448,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/pteFiYeJ",
102788084,Notícias,porranerd,False,2011-12-30T17:47:28.000Z,152808032932335616,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/l7M2KyOn",
298598428,Lok Oficial,LokOficial,False,2011-12-30T17:47:13.000Z,152807968604303363,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/BsK6bqOx",
138245262,Mauricio Macedo,Cicinho_M,False,2011-12-30T17:47:10.000Z,152807957061566465,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/y3n7VgH4",
138245262,Mauricio Macedo,Cicinho_M,False,2011-12-30T17:47:09.000Z,152807952921800704,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/SG4CD74R",
291961424,fsdavi,timinhadavid,False,2011-12-30T17:47:05.000Z,152807936299765760,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/cP0hFSW4",
71637810,Gustavo,_gtoselli_,False,2011-12-30T17:47:04.000Z,152807929806995456,,0,0,0,0,,,,,,,"[ULTNOT] Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de To... http://t.co/5dyxfxDy",
193840310,Ribeiro,ribeiro_df,False,2011-12-30T17:46:44.000Z,152807846654914561,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/hNCwcnpe",
432343838,XPrime,twXPrime,False,2011-12-30T17:46:40.000Z,152807830989176832,,0,0,0,0,,,,,,,Incêndio em parque natural da Patagônia já arrasou 8.500 hectares: O incêndio florestal no parque nacional de To... http://t.co/4uZ2rwjb,
106747646,Notícias 24 horas,noticiasemrede,False,2011-12-30T17:46:40.000Z,152807830833995776,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/6GKkOWDO",
106720870,Universo Geral,universogeral,False,2011-12-30T17:46:39.000Z,152807827595997184,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/FWbeaOwZ",
82668319,LiveJornal,livejornal,False,2011-12-30T17:46:38.000Z,152807820193054720,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/VNwZjb7L",
88979052,Nova nota,novanota,False,2011-12-30T17:46:37.000Z,152807816095211521,,0,0,0,0,,,,,,,"#Terra Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torr... http://t.co/BvRiMK0Y",
61231675,Pau Torto,pautorto,False,2011-12-30T17:46:29.000Z,152807786118524928,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/P2C9Btuo",
9908282,notivagos,notivagos,False,2011-12-30T17:46:28.000Z,152807781546729475,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/q1lEZbza",
14801327,Em Tempo Real,emtemporeal,False,2011-12-30T17:46:25.000Z,152807768896716800,,0,0,0,0,,,,,,,"Incêndio em parque da Patagônia destrói 8,5 mil hectares: O incêndio florestal no parque nacional de Torres del ... http://t.co/ldlj1Md3",
336255310,Agência pre7,agenciapre7,False,2011-12-30T17:30:11.000Z,152803681295798272,,0,0,0,0,,,,,,,Blog: Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/k2ZlizXu,
393333635,Noticiado,noticialol,False,2011-12-30T17:28:44.000Z,152803319327358977,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/i8ZoA9VM,
239116365,Junior Silva,juuunioor,False,2011-12-30T17:25:12.000Z,152802430290104320,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/U5rVjA40,
421917706,Lucas Amaral,LucasFluzao_,False,2011-12-30T17:25:10.000Z,152802417858187264,,0,0,0,0,,,,,,,#TeamFollowBack Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fo... http://t.co/ri2oZlG7 #FF,
422181028,Cristiano Santos,_khris07,False,2011-12-30T17:25:09.000Z,152802416948019200,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/C4V9KKMG,
422168262,Cristiano Santos,CristianoSant44,False,2011-12-30T17:25:09.000Z,152802416239185920,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/yPrSjGeC,
290743861,Mauricio Silva,By_Mauricio10,False,2011-12-30T17:25:09.000Z,152802414511132672,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/TbNbtgAu,
290743861,Mauricio Silva,By_Mauricio10,False,2011-12-30T17:25:08.000Z,152802413433196544,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/9H9WPiLp,
416982576,gado brasileiro,brasileiro_gado,False,2011-12-30T17:25:08.000Z,152802412464312320,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/NwHKTZKU,
387370457,Lucas Almeida,OLucasAlmeida,False,2011-12-30T17:25:08.000Z,152802409855451136,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/ZL9XAz2f,
387370457,Lucas Almeida,OLucasAlmeida,False,2011-12-30T17:25:07.000Z,152802406676172802,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/Tge1ErWz,
358003561,William Gomes,williamsgrenda,False,2011-12-30T17:25:06.000Z,152802401194225664,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/A6vcZOBg,
335089274,Haroldo neto :B,HaroldoReal,False,2011-12-30T17:24:59.000Z,152802373348245504,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/T6tHxjIu,
335089274,Haroldo neto :B,HaroldoReal,False,2011-12-30T17:24:59.000Z,152802372639399936,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/c899Iwmh,
333672417,Fã Clube | TV Record,OficialTVRecord,False,2011-12-30T17:24:59.000Z,152802371725041665,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/TWRlZnUI (via @g1),
318493155, ,iludindovcs,False,2011-12-30T17:24:57.000Z,152802366398267392,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/kZjI42V5,
264863012,JOÃO VITOR,jvpublicidade,False,2011-12-30T17:24:55.000Z,152802356470358016,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/Esn1UyTT,
239371637,Jonathan Iqueda,jonathaniqueda,False,2011-12-30T17:24:54.000Z,152802352666116096,,0,0,0,0,,,,,,,Parque nacional da Indonésia faz imagens de rinoceronte ameaçado: Rinoceronte javanês foi fotografado por câmera... http://t.co/9ZyIxSRL,
139839061,Segundo Plano,SegundoPlanoBR,False,2011-12-30T17:24:53.000Z,152802350522834945,155570307.0,0,0,0,0,,,,,,,@GOGYN @infonuevo Parque nacional da Indonésia faz imagens de rinoceronte ameaçado http://t.co/X29fFHWg @SegundoPlanoBR,
