,lat,long,N
663,-19.64,-43.9,1
664,-21.95,-50.42,1
665,-22.89,-43.57,1
666,-25.64,-54.44,5
667,-40.16,-71.36,1
668,-11.18,-40.52,3
669,-20.05,-40.2,1
670,-5.84,-35.22,4
671,-4.27,-55.98,2
672,-3.77,-38.55,1
673,-23.52,-46.69,1
674,-32.22,-58.15,1
675,-7.37,-46.62,1
676,-19.97,-43.99,6
677,37.14,-8.02,2
678,-18.87,-48.29,1
679,-19.62,-43.44,2
680,-22.02,-47.9,1
681,-25.11,-50.19,1
682,-22.46,-44.52,1
683,-19.93,-43.93,33
684,-28.44,-52.2,1
685,-23.5,-46.4,8
686,-22.47,-44.45,5
687,-26.94,-48.94,1
688,-22.54,-52.16,1
689,-23.54,-46.73,14
690,-23.53,-46.67,9
691,-15.44,-55.83,1
692,-19.91,-43.9,1
693,-22.94,-43.24,1
694,-25.55,-54.59,2
695,-15.8,-49.33,1
696,-13.41,-41.28,3
697,-9.0,-42.69,3
698,-10.59,-46.52,2
699,19.12,-70.64,2
700,-5.08,-37.62,1
701,8.54,-83.31,3
702,-16.65,-49.28,12
703,8.07,-81.37,1
704,-9.12,-43.8,3
705,-33.46,-70.65,1
706,-19.76,-47.93,1
707,-23.17,-46.53,1
708,-5.12,-42.79,6
709,-4.15,-38.11,15
710,40.76,-8.57,1
711,-20.39,-41.02,1
712,-8.35,-36.03,23
713,-29.44,-51.51,1
714,-29.32,-50.82,1
715,-8.0,-34.92,86
716,-22.5,-44.57,2
717,-22.9,-43.18,14
718,-5.15,-37.36,1
719,-22.49,-41.92,1
720,-22.95,-43.08,3
721,-29.36,-50.81,3
722,-23.66,-46.6,1
723,-25.49,-48.83,1
724,-38.74,-72.59,1
725,-21.73,-47.58,2
726,-22.98,-43.21,1
727,-13.4,-46.31,2
728,-9.53,-77.53,2
729,-22.61,-43.24,3
730,-34.77,-58.43,1
731,-20.33,-40.31,1
732,-23.52,-46.62,1
733,41.68,-8.18,1
734,-22.28,-42.53,9
735,-25.69,-54.43,1
736,-22.25,-41.59,1
737,-19.62,-43.43,1
738,-30.11,-67.76,1
739,-29.96,-51.61,9
740,-23.37,-53.74,1
741,-18.54,-53.13,1
742,-20.43,-41.78,1
743,-33.31,-70.32,1
744,10.16,-84.22,3
745,-20.54,-47.4,1
746,-29.57,-50.79,1
747,37.72,-119.68,1
748,52.8,-117.9,1
749,-17.85,-42.86,1
750,-5.75,-35.22,2
751,-23.59,-45.43,1
752,-25.47,-49.21,1
753,-25.47,-48.84,1
754,-20.71,-44.82,3
755,-12.17,-77.02,1
756,-23.97,-48.02,2
757,-20.09,-44.05,1
758,-7.56,-38.51,13
759,-20.3,-40.29,2
760,-15.79,-48.84,2
761,-16.7,-43.88,2
762,-3.06,-60.04,1
763,51.42,-116.22,2
764,-22.65,-43.04,1
765,-22.34,-44.63,2
766,-22.44,-42.98,3
767,-21.73,-43.92,25
768,-22.43,-44.53,1
769,-23.53,-45.39,1
770,-20.66,-43.8,2
771,-22.97,-42.03,1
772,-10.55,-46.42,1
773,-29.45,-50.58,1
774,-19.84,-43.94,1
775,-1.42,-48.44,1
776,-22.35,-42.32,3
777,-29.09,-50.37,1
778,-16.55,-49.16,5
779,4.66,-74.12,1
780,-18.59,-46.51,14
781,-15.82,-47.9,1
782,-20.6,-40.41,1
783,-25.1,-50.16,1
784,14.12,-87.19,2
785,-32.93,-71.09,1
786,-0.05,-51.09,2
787,13.48,-89.27,4
788,-21.97,-45.35,2
789,-3.57,-80.45,1
790,-54.83,-68.42,1
791,-20.15,-46.66,22
792,-18.5,-53.0,1
793,-20.26,-47.48,1
794,-16.74,-49.19,1
795,-16.4,-49.23,1
796,-23.01,-43.47,4
797,-34.76,-61.89,1
798,-22.38,-49.67,2
799,-27.64,-48.65,1
800,-22.49,-43.07,27
801,-22.01,-44.65,1
802,43.08,11.42,1
803,-29.94,-51.19,1
804,-29.61,-52.19,14
805,-22.97,-43.24,2
806,-23.03,-45.57,1
807,-23.04,-43.5,3
808,-20.3,-46.52,1
809,-26.5,-49.09,2
810,-22.98,-47.0,4
811,39.75,-105.0,1
812,-29.18,-49.98,1
813,-25.58,-54.55,4
814,-16.56,-42.89,1
815,-9.62,-35.76,1
816,-20.43,-41.87,6
817,-54.81,-68.31,6
818,51.44,-116.54,1
819,38.71,-8.98,3
820,42.6,-0.12,3
821,4.77,-73.87,1
822,-22.92,-43.41,2
823,-21.39,-42.7,1
824,-23.87,-46.68,4
825,-27.46,-53.93,1
826,51.41,-116.22,1
827,-15.75,-47.83,2
828,-28.15,-54.75,1
829,-2.17,-62.62,1
830,-27.23,-49.16,1
831,-18.25,-43.6,1
832,-27.59,-48.56,1
833,-3.84,-32.41,1
834,63.75,-148.9,1
835,-19.58,-65.76,3
836,-23.47,-46.53,1
837,-23.45,-46.55,1
838,-51.09,-72.99,2
839,-20.63,-40.75,2
840,-38.64,-71.64,1
841,2.83,-60.67,1
842,-15.8,-47.9,1
843,-9.67,-35.76,1
844,-11.42,-40.59,3
845,-11.39,-40.54,1
846,-22.9,-43.2,1
847,-33.74,-53.37,1
848,-19.96,-44.14,1
849,9.99,-84.17,1
850,-24.01,-48.35,1
851,-23.9,-46.48,6
852,-2.05,-60.01,1
853,-24.93,-48.27,1
854,-23.59,-46.76,3
