,lat,long,N
337,-20.36,-41.95,1
338,-2.8,-40.51,1
339,-19.61,-43.08,2
340,-25.61,-54.48,2
341,-23.35,-45.13,1
342,-24.34,-47.01,1
343,-23.0,-43.37,1
344,-25.77,-49.72,2
345,-25.78,-49.7,1
346,-25.4,-49.29,2
347,-20.3,-40.29,1
348,-9.62,-35.75,1
349,-29.92,-51.17,1
350,-15.47,-45.42,1
351,-2.79,-40.52,1
352,-15.8,-48.86,2
353,-23.17,-45.89,1
354,-3.73,-38.5,1
355,10.63,-63.19,2
356,-23.26,-46.76,1
357,-20.99,-44.38,1
358,-20.38,-43.49,1
359,0.03,-51.05,1
360,4.8,-75.37,1
361,-21.12,-56.5,1
362,-15.1,-45.78,1
363,-23.53,-45.85,1
364,-22.95,-43.2,6
365,-23.77,-45.69,1
366,-4.16,-38.11,1
367,-22.43,-42.04,1
368,-24.32,-47.0,1
369,-20.33,-44.05,1
370,-15.47,-55.73,1
371,-30.14,-50.51,1
372,-23.63,-45.42,1
373,-29.34,-50.8,1
374,-22.36,-47.38,1
375,-23.76,-53.31,1
376,-39.17,-71.73,1
377,28.72,-17.88,1
378,7.43,-81.77,1
379,-20.23,-46.47,1
380,-20.48,-45.44,1
381,37.78,-25.5,2
382,-3.69,-40.34,1
383,-25.78,-49.72,2
384,-25.43,-49.27,13
385,-22.97,-43.03,2
386,-15.64,-47.87,1
387,-29.49,-53.0,1
388,-3.93,-41.72,1
389,-23.62,-46.57,2
390,-8.75,-63.87,6
391,-4.26,-55.99,11
392,-26.3,-48.85,1
393,-25.3,-49.05,1
394,-22.86,-43.78,1
395,-21.56,-43.91,1
396,-14.16,-47.65,4
397,-17.73,-39.27,1
398,41.88,-8.52,1
399,41.85,-8.42,2
400,-1.45,-48.47,13
401,-29.92,-51.18,4
402,-14.03,-49.47,1
403,-23.72,-46.85,1
404,-3.13,-59.98,5
405,-19.92,-43.95,48
406,-23.55,-46.63,70
407,-22.88,-43.12,10
408,-34.61,-58.44,1
409,-23.35,-46.7,2
410,-22.91,-43.21,66
411,-22.47,-44.45,3
